CustomerID,Frequency,Monetary_value,Average_price,Recency,Country
15144,9,41.52222222,3.117511871,8,United Kingdom
15145,3,51.78666667,2.157604167,43,United Kingdom
15146,3,20.48,1.484074074,164,United Kingdom
15147,1,34.8,1.45,240,United Kingdom
15148,1,45,3.75,10,United Kingdom
15149,1,70.05,6.368181818,133,United Kingdom
15150,7,73.64285714,1.628827614,17,United Kingdom
15152,12,34.86666667,3.570552885,9,United Kingdom
15153,1,56.93,2.475217391,31,United Kingdom
15154,1,49.69,4.140833333,75,United Kingdom
15156,3,38.44666667,1.17,1,United Kingdom
15157,4,80.11,0.745975936,3,United Kingdom
15159,24,82.35958333,2.504761698,4,United Kingdom
15163,2,5.775,1.65,18,United Kingdom
15164,3,33.09666667,2.233484848,68,United Kingdom
15167,1,25.15,2.095833333,320,United Kingdom
15168,1,47.7,7.95,25,United Kingdom
15172,4,49.415,1.606793971,8,United Kingdom
15174,1,39.84,0.996,322,United Kingdom
15175,1,10.4,0.65,71,United Kingdom
15179,3,51.16,2.089296296,18,United Kingdom
15181,4,71.8725,4.235,66,United Kingdom
15182,2,37.55,2.670833333,154,United Kingdom
15184,2,11.54,1.385,29,United Kingdom
15185,1,23.52,0.49,70,United Kingdom
15186,2,23.925,2.030769231,14,United Kingdom
15187,6,61.77666667,2.955715778,1,United Kingdom
15189,20,102.902,4.933111111,3,United Kingdom
15192,2,46.92,0.447,119,United Kingdom
15193,1,49.6,6.2,60,United Kingdom
15194,16,67.14375,2.093367362,3,United Kingdom
15197,1,15,1.25,10,United Kingdom
15198,1,5.04,0.42,124,United Kingdom
15199,1,65.4,5.45,308,United Kingdom
15201,6,34.04166667,1.421766827,78,United Kingdom
15203,6,38.53666667,0.892737487,25,United Kingdom
15205,3,20.59333333,2.877272727,85,United Kingdom
15206,1,17.7,2.95,275,United Kingdom
15208,3,14.88333333,7.133333333,1,United Kingdom
15211,2,51.47,3.535625,60,United Kingdom
15212,2,8.45,1.55,239,United Kingdom
15213,1,2.1,2.1,318,United Kingdom
15214,8,28.49,1.590880426,1,United Kingdom
15215,2,28.77,1.806666667,46,United Kingdom
15218,9,96.12111111,1.797277786,10,United Kingdom
15220,5,48.776,1.638866667,51,United Kingdom
15223,2,-34.775,6.922268908,249,United Kingdom
15224,2,9.5,3.325,358,United Kingdom
15225,1,121.2,1.683333333,234,United Kingdom
15227,5,22.912,4.308,36,United Kingdom
15228,4,81.525,1.628606061,66,United Kingdom
15232,2,24.73,0.697272727,113,United Kingdom
15234,1,10.2,0.85,276,United Kingdom
15235,10,23.061,3.785408333,217,United Kingdom
15236,1,14.85,4.95,298,United Kingdom
15237,3,51.6,1.590147996,78,United Kingdom
15238,3,25.65,2.738888889,29,United Kingdom
15239,2,51.225,1.663438134,10,United Kingdom
15240,4,51.55,2.300961538,44,United Kingdom
15241,5,38.184,1.47912429,73,United Kingdom
15243,1,33.75,2.25,74,United Kingdom
15244,1,36.48,1.824,65,United Kingdom
15245,3,99.20333333,1.285927466,134,United Kingdom
15246,2,28.5,1.9875,238,United Kingdom
15247,1,147.6,2.635714286,122,United Kingdom
15249,13,46.85230769,2.086897697,31,United Kingdom
15251,5,134.13,3.331714286,81,United Kingdom
15252,1,66.51,1.03921875,36,United Kingdom
15253,2,15.75,1.45,88,United Kingdom
15254,1,44.7,0.580519481,127,United Kingdom
15255,1,120.3,2.074137931,66,United Kingdom
15256,1,32,1.6,148,United Kingdom
15257,2,59.125,67.90625,281,United Kingdom
15258,2,62.275,5.879545455,168,United Kingdom
15260,6,44.61666667,2.845,100,United Kingdom
15261,1,22.88,0.44,135,United Kingdom
15264,1,30,1.25,64,United Kingdom
15265,2,111.12,4.419130435,151,United Kingdom
15266,1,55.7,9.283333333,338,United Kingdom
15270,2,48.15,2.5375,238,United Kingdom
15271,9,24.08555556,1.880949718,26,United Kingdom
15272,2,19.88,2.595333333,57,United Kingdom
15274,2,26.255,1.102432432,4,United Kingdom
15275,1,46.38,0.702727273,37,United Kingdom
15276,1,8.34,1.668,66,United Kingdom
15277,1,32.4,1.35,46,United Kingdom
15279,1,26.1,1.45,354,United Kingdom
15280,1,8.7,1.45,172,United Kingdom
15281,9,27.51111111,3.363333333,58,United Kingdom
15287,1,17.7,2.95,70,United Kingdom
15288,3,27.91,1.501428571,155,United Kingdom
15289,3,6.84,0.83,29,United Kingdom
15290,11,78.37909091,3.035175641,4,United Kingdom
15291,9,71.18222222,9.695264957,25,United Kingdom
15292,1,23.35,4.67,201,United Kingdom
15296,5,86.58,3.289240953,50,United Kingdom
15297,1,35.4,2.95,29,United Kingdom
15298,7,44.89428571,1.861021118,10,United Kingdom
15299,1,-65.91,65.91,301,United Kingdom
15300,1,22.5,1.25,64,United Kingdom
15301,9,66.01555556,4.356472363,50,United Kingdom
15303,1,53.01,2.79,290,United Kingdom
15304,1,43.2,5.4,164,United Kingdom
15306,3,23.20666667,1.724242424,64,United Kingdom
15308,1,11.9,5.95,274,United Kingdom
15311,94,65.26702128,2.596047346,3,United Kingdom
15312,3,39.46666667,1.474891775,75,United Kingdom
15314,1,30,1.875,199,United Kingdom
15315,1,31.92,0.665,64,United Kingdom
15318,1,32.28,0.298888889,3,United Kingdom
15319,1,10.5,0.42,283,United Kingdom
15320,1,10.8,2.7,44,United Kingdom
15321,3,138.79,2.649428571,70,United Kingdom
15322,2,15.31,0.754193548,64,United Kingdom
15325,1,19.44,0.883636364,103,United Kingdom
15326,1,28.74,0.471147541,333,United Kingdom
15329,2,30.32,3.075588235,134,United Kingdom
15332,1,147.2,2.3,369,Others
15333,1,22.5,3.75,208,United Kingdom
15334,3,20.71666667,1.729532164,156,United Kingdom
15335,1,16.7,2.385714286,53,United Kingdom
15339,2,28.705,1.352121212,66,United Kingdom
15341,1,102,4.25,80,United Kingdom
15343,1,19.7,3.283333333,87,United Kingdom
15344,3,21.1,9.25,0,United Kingdom
15345,2,15.975,5.8375,35,United Kingdom
15346,1,15,1.25,332,United Kingdom
15349,2,15.41,7.558571429,158,United Kingdom
15351,6,28.00833333,2.505940476,12,United Kingdom
15353,1,40.31,1.439642857,254,United Kingdom
15355,1,11.9,5.95,53,United Kingdom
15356,10,24.395,1.852785925,31,United Kingdom
15358,20,47.2525,1.755650498,4,United Kingdom
15360,1,46.8,1.95,39,United Kingdom
15363,1,69,3.45,372,United Kingdom
15364,1,54.55,1.653030303,95,United Kingdom
15365,7,40.59285714,2.171090451,25,United Kingdom
15366,2,40.2,1.254,75,United Kingdom
15367,3,97.95,2.518367347,57,United Kingdom
15368,1,92.1,2.423684211,21,United Kingdom
15370,4,47.23,5.431458333,71,United Kingdom
15372,1,120,0.714285714,137,United Kingdom
15373,11,26.88636364,6.579292929,8,United Kingdom
15376,2,63.815,2.606774194,117,United Kingdom
15379,6,53.16833333,2.46037037,169,United Kingdom
15380,3,92.3,3.583333333,46,United Kingdom
15381,1,30.6,2.55,268,United Kingdom
15382,6,116.2283333,1.692899053,14,United Kingdom
15384,2,14.37,0.485,169,United Kingdom
15385,1,10.5,0.42,40,United Kingdom
15386,1,30,1.25,186,United Kingdom
15392,4,54.8625,1.793867925,4,United Kingdom
15393,1,35.1,1.95,281,United Kingdom
15394,3,43.83333333,2.50672619,9,United Kingdom
15396,1,40.74,1.566923077,112,United Kingdom
15397,1,14.85,4.95,289,United Kingdom
15398,2,80.22,1.6345,16,United Kingdom
15399,3,19.30666667,1.559166667,1,United Kingdom
15400,2,55.1,3.6,128,United Kingdom
15402,2,16.27,2.851666667,148,United Kingdom
15406,2,39.04,1.994285714,31,United Kingdom
15407,4,17.7875,2.927958333,33,United Kingdom
15408,1,13.1,2.183333333,264,United Kingdom
15410,5,65.26,4.347,99,United Kingdom
15411,4,44.14,1.948497151,26,United Kingdom
15414,2,47.38,2.286428571,9,United Kingdom
15415,1,115.35,1.039189189,313,United Kingdom
15416,4,143.025,2.48420523,64,United Kingdom
15417,1,41.6,2.08,85,United Kingdom
15421,3,52.63333333,3.334761905,58,United Kingdom
15422,2,16.15,3.4,323,United Kingdom
15424,2,28.35,2.85,254,United Kingdom
15426,6,22.71666667,2.071679894,19,United Kingdom
15427,3,41.48333333,3.02581312,33,United Kingdom
15428,1,22.5,3.75,15,United Kingdom
15429,2,15.95,3.065384615,26,United Kingdom
15432,1,25.2,2.1,23,United Kingdom
15433,3,8.92,1.24,79,United Kingdom
15434,5,19.432,4.54810989,8,United Kingdom
15435,1,14.7,3.675,22,United Kingdom
15436,3,34.87333333,1.905144366,12,United Kingdom
15437,1,14.85,2.97,262,United Kingdom
15438,1,5.1,2.55,131,United Kingdom
15440,3,6.433333333,1.710833333,54,United Kingdom
15443,7,48.77857143,2.254030612,1,United Kingdom
15444,2,93.255,2.010428571,9,United Kingdom
15447,1,28.1,1.277272727,330,United Kingdom
15449,3,53.37,2.629047619,26,United Kingdom
15450,1,72.42,1.168064516,30,United Kingdom
15452,2,20.715,2.921666667,71,United Kingdom
15453,7,23.55428571,3.015962121,1,United Kingdom
15454,1,16.7,1.67,362,United Kingdom
15456,2,20.25,0.606666667,283,United Kingdom
15457,1,37.63,2.508666667,262,United Kingdom
15458,1,15,1.25,25,United Kingdom
15460,1,11.95,2.39,354,United Kingdom
15462,1,15,1.25,94,United Kingdom
15463,1,30.6,2.55,29,United Kingdom
15464,1,84.27,2.055365854,338,United Kingdom
15465,8,114.62625,7.298173077,19,United Kingdom
15466,1,25.21,0.7878125,85,United Kingdom
15467,1,26.25,2.916666667,152,United Kingdom
15468,1,126.34,2.746521739,51,United Kingdom
15469,2,28.575,4.971428571,50,United Kingdom
15471,1,37.89,1.804285714,2,United Kingdom
15472,1,43.75,1.75,113,United Kingdom
15473,2,141,3.15,58,United Kingdom
15475,1,65.16,1.086,77,United Kingdom
15478,2,113.145,2.522421603,40,United Kingdom
15480,1,143.14,3.11173913,116,Others
15482,9,15.41111111,3.326540504,15,United Kingdom
15483,3,10.51333333,1.780416667,161,United Kingdom
15484,3,112.7866667,1.221437856,1,United Kingdom
15485,3,70.37,1.816062925,30,United Kingdom
15488,1,76.32,1.06,92,United Kingdom
15489,4,52.3075,2.430227273,22,United Kingdom
15491,6,59.41,1.565012077,95,United Kingdom
15492,1,124.28,1.365714286,74,United Kingdom
15493,5,53.01,4.162549529,32,United Kingdom
15494,2,31,1.47702381,21,United Kingdom
15497,1,83.4,6.95,17,United Kingdom
15498,23,48.10652174,20.65872743,2,United Kingdom
15500,4,33.8975,2.535011924,8,United Kingdom
15502,13,-194.1807692,250.0281826,21,United Kingdom
15503,1,22.32,2.79,362,United Kingdom
15504,1,3.12,0.39,81,United Kingdom
15505,5,134.46,1.811937304,52,United Kingdom
15506,3,35.06333333,1.465501425,22,United Kingdom
15507,1,74.8,2.671428571,171,United Kingdom
15508,5,26.578,2.180470513,189,United Kingdom
15511,5,26.26,4.277333333,11,United Kingdom
15513,14,66.74,2.900555102,33,United Kingdom
15514,8,35.94875,2.460293899,12,United Kingdom
15516,2,6.13,2.005,46,United Kingdom
15517,1,50.6,1.58125,233,United Kingdom
15518,7,37.85428571,2.873752698,64,United Kingdom
15520,1,10.2,0.85,1,United Kingdom
15521,7,13.14571429,2.997460317,94,United Kingdom
15522,2,12.435,0.762692308,32,United Kingdom
15523,1,267.15,4.686842105,84,United Kingdom
15525,3,45.04333333,3.13154486,2,United Kingdom
15526,1,121.9,8.707142857,33,United Kingdom
15527,8,16.87125,11.25628497,18,United Kingdom
15528,1,9.95,9.95,254,United Kingdom
15529,11,35.28090909,0.916881968,22,United Kingdom
15530,3,14.89,2.650833333,21,United Kingdom
15531,2,106.205,1.715841751,8,United Kingdom
15532,4,47.4025,2.576257109,25,United Kingdom
15533,3,47.61666667,3.564393939,19,United Kingdom
15535,5,13.13,5.258285714,173,United Kingdom
15537,1,5,2.5,163,United Kingdom
15539,1,40.2,2.364705882,7,United Kingdom
15540,1,22.9,1.040909091,11,United Kingdom
15541,1,15.66,2.237142857,114,United Kingdom
15543,1,14.75,1.134615385,288,United Kingdom
15544,9,46.09555556,1.289716256,9,United Kingdom
15545,2,30.64,2.074539474,54,United Kingdom
15547,13,55.60153846,1.86732495,7,United Kingdom
15549,3,23.65,2.760087719,157,United Kingdom
15550,2,32.95,4.541666667,106,United Kingdom
15551,1,79,2.323529412,36,United Kingdom
15552,1,12.83,0.754705882,217,United Kingdom
15553,1,52.02,0.867,60,United Kingdom
15555,18,29.02222222,2.131729102,12,United Kingdom
15556,1,66.75,1.308823529,24,United Kingdom
15557,1,44.34,1.478,28,United Kingdom
15561,3,47.35,2.947948718,11,United Kingdom
15563,3,46.37,1.565555556,22,United Kingdom
15565,1,16.5,8.25,70,United Kingdom
15567,1,99.84,1.04,18,United Kingdom
15568,3,34.42,2.102710623,2,United Kingdom
15569,1,70.2,1.95,131,United Kingdom
15570,10,42.706,1.938736046,10,United Kingdom
15571,1,6.24,2.08,33,United Kingdom
15572,7,50.89428571,12.50533668,4,United Kingdom
15573,2,44.515,1.520718085,31,United Kingdom
15574,2,38.14,1.327857143,358,United Kingdom
15576,1,357.91,2.195766871,37,United Kingdom
15577,3,20.88333333,3.585042735,151,United Kingdom
15579,2,18.6,4.157142857,68,United Kingdom
15581,8,15.825,2.590104167,172,United Kingdom
15582,3,19.5,2.52,24,United Kingdom
15584,4,14.65,1.588211788,23,United Kingdom
15585,1,51.24,0.656923077,176,United Kingdom
15589,2,64.45,2.300837321,255,United Kingdom
15592,1,64.84,1.157857143,46,United Kingdom
15594,6,25.65,3.187719298,15,United Kingdom
15596,5,24.04,4.142727273,214,United Kingdom
15597,1,53.4,1.483333333,35,United Kingdom
15598,2,28.93,1.25375,35,United Kingdom
15599,2,22.74,1.0925,26,United Kingdom
15601,14,65.12071429,2.154535698,11,United Kingdom
15602,5,20.684,4.618,70,United Kingdom
15604,1,39.83,1.5932,52,United Kingdom
15605,4,28.3575,2.081136364,36,United Kingdom
15606,7,47.29285714,3.758754806,61,United Kingdom
15607,1,4.56,0.19,336,United Kingdom
15608,2,78.21,1.5642,60,United Kingdom
15609,1,31.3,5.216666667,184,United Kingdom
15611,4,64.125,2.83,9,United Kingdom
15615,19,70.64947368,2.50643919,10,United Kingdom
15618,4,23.7175,3.261013514,32,United Kingdom
15620,3,39.89,1.553203463,56,United Kingdom
15621,1,236.88,3.29,21,United Kingdom
15622,10,22.316,3.139592641,3,United Kingdom
15623,1,75.4,6.283333333,141,United Kingdom
15624,3,20.11666667,4.905555556,116,United Kingdom
15625,3,18.78,1.170606061,130,United Kingdom
15626,1,25.2,1.05,74,United Kingdom
15628,7,40.03571429,2.035600907,4,United Kingdom
15630,2,89.95,1.815675991,45,United Kingdom
15632,9,52.27888889,1.969186639,15,United Kingdom
15634,1,15,1.25,17,United Kingdom
15636,1,15,1.25,282,United Kingdom
15637,1,6.96,0.29,52,United Kingdom
15640,14,89.20714286,1.855484585,4,United Kingdom
15641,4,49.905,1.114941914,105,United Kingdom
15643,2,14.725,9.1,191,United Kingdom
15644,4,25.63,1.771708937,166,United Kingdom
15645,1,112.79,3.638387097,18,United Kingdom
15646,2,17.7,2.95,246,United Kingdom
15648,2,35.4,2.95,204,United Kingdom
15651,2,46.75,2.832317073,36,United Kingdom
15652,1,65.07,2.099032258,91,United Kingdom
15653,1,414.72,0.72,92,United Kingdom
15654,2,197.475,2.484800414,9,United Kingdom
15655,1,32.7,1.816666667,243,United Kingdom
15656,3,29.71666667,4.15877193,45,United Kingdom
15658,5,18.35,6.668666667,197,United Kingdom
15660,4,34.125,1.275652174,85,United Kingdom
15663,1,15,1.25,106,United Kingdom
15664,1,55.8,1.992857143,50,United Kingdom
15665,2,179.11,1.226752336,168,United Kingdom
15667,1,41.4,3.45,39,United Kingdom
15669,1,25.5,12.75,263,United Kingdom
15670,1,35.55,3.95,296,United Kingdom
15671,6,25.88666667,3.600833333,25,United Kingdom
15673,4,117.1925,2.390704989,88,United Kingdom
15674,4,53.4875,2.203960396,73,United Kingdom
15675,3,16.74,1.742380952,81,United Kingdom
15676,5,81.694,5.000274967,9,United Kingdom
15677,1,44.9,3.207142857,49,United Kingdom
15679,1,45.25,0.471354167,30,United Kingdom
15680,3,91.58333333,2.034520427,9,United Kingdom
15681,3,43.6,1.329215686,25,United Kingdom
15683,1,15,3.75,117,United Kingdom
15687,7,44.81571429,4.223998747,23,United Kingdom
15690,2,14.58,0.82,4,United Kingdom
15694,9,141.9533333,6.034444444,8,United Kingdom
15695,2,20.55,2.45,266,United Kingdom
15696,10,20.797,10.08643095,33,United Kingdom
15699,1,42.7,5.3375,17,United Kingdom
15700,1,70.16,1.948888889,173,United Kingdom
15701,3,68.65,1.935977778,2,United Kingdom
15703,1,15,1.25,264,United Kingdom
15704,3,135.9233333,2.519103272,140,United Kingdom
15705,1,15.9,7.95,201,United Kingdom
15706,4,23.1875,5.243055556,59,United Kingdom
15707,4,29.28,1.327553945,35,United Kingdom
15708,8,59.08,3.896027142,40,United Kingdom
15709,1,17,0.85,283,United Kingdom
15712,3,44.9,2.058380952,9,United Kingdom
15714,2,25.35,1.798333333,11,United Kingdom
15716,4,63.7525,1.636551354,145,United Kingdom
15717,1,68.1,3.095454545,234,United Kingdom
15719,13,37.44307692,1.837141742,32,United Kingdom
15720,1,80.02,1.481851852,24,United Kingdom
15721,1,69.79,1.836578947,11,United Kingdom
15722,4,53.6125,4.605803571,35,United Kingdom
15723,1,12.95,0.863333333,364,United Kingdom
15724,1,13.2,1.65,201,United Kingdom
15725,1,61.48,1.537,15,United Kingdom
15727,6,61.16666667,2.154124348,16,United Kingdom
15729,1,55,2.75,212,United Kingdom
15730,2,47.79,2.268726708,65,United Kingdom
15733,1,17.7,2.95,282,United Kingdom
15734,2,87.65,8.134375,114,United Kingdom
15737,6,42.61666667,3.755318182,22,United Kingdom
15738,10,50.417,2.035581039,18,United Kingdom
15739,1,30,3.75,66,United Kingdom
15740,1,58.84,3.6775,49,United Kingdom
15743,4,33.1,3.93895202,16,United Kingdom
15745,3,58.96,4.023162393,19,United Kingdom
15746,1,36.84,1.842,134,United Kingdom
15747,3,39.09333333,1.91177193,12,United Kingdom
15748,1,36.1,2.578571429,40,United Kingdom
15749,2,808.95,2.325,235,United Kingdom
15750,8,37.39125,2.220713916,2,United Kingdom
15752,7,54.74571429,1.241218584,39,United Kingdom
15754,3,24.72,2.861515152,51,United Kingdom
15755,7,37.43,1.962553637,10,United Kingdom
15756,4,15.925,2.123928571,61,United Kingdom
15757,2,24.78,2.329736842,65,United Kingdom
15759,2,42.5,6.375,218,United Kingdom
15762,1,16.95,16.95,77,United Kingdom
15763,3,42.53,8.5696,31,United Kingdom
15764,5,77.376,3.138135849,88,United Kingdom
15766,1,15.9,7.95,64,United Kingdom
15768,2,15.15,1.035,115,United Kingdom
15769,13,475.9553846,2.120563049,40,United Kingdom
15773,1,63.96,0.888333333,5,United Kingdom
15774,1,24.15,4.83,68,United Kingdom
15776,1,42.29,1.084358974,133,United Kingdom
15777,1,104.4,2.088,241,United Kingdom
15780,3,19.1,2.083333333,183,United Kingdom
15781,2,11.75,4.45,134,United Kingdom
15782,3,113.82,4.046666667,9,United Kingdom
15785,5,57.024,2.28909434,29,United Kingdom
15786,4,136.0825,4.092138889,43,United Kingdom
15787,3,38.79,2.03607906,26,United Kingdom
15789,1,15.6,1.95,358,United Kingdom
15790,1,16.64,1.848888889,10,United Kingdom
15791,2,74.545,2.688083333,43,United Kingdom
15795,1,112.65,1.733076923,149,United Kingdom
15796,8,33.59375,8.691317873,1,United Kingdom
15797,2,330.6,2.55,214,United Kingdom
15799,3,26.68666667,0.890867065,75,United Kingdom
15800,2,27.27,1.34875,107,United Kingdom
15801,2,57.605,3.187014925,60,United Kingdom
15802,1,-451.42,451.42,142,United Kingdom
15803,1,93.32,1.014347826,51,United Kingdom
15804,11,14.57636364,13.23005211,11,United Kingdom
15805,11,51.76545455,2.245829332,23,United Kingdom
15806,2,38.76,0.717727273,157,United Kingdom
15807,2,53.84,4.817619048,50,United Kingdom
15808,4,85.7875,3.11565402,306,United Kingdom
15809,4,9.21,1.604166667,35,United Kingdom
15810,4,29.84,1.314237247,79,United Kingdom
15811,6,45.055,2.068398268,22,United Kingdom
15812,2,11.2,5.6,151,United Kingdom
15813,2,99.93,1.435967742,207,United Kingdom
15814,4,55.8275,4.902804878,16,United Kingdom
15815,4,66.57,2.951184211,140,United Kingdom
15819,3,79.66666667,1.455479112,49,United Kingdom
15820,1,45.33,1.678888889,319,United Kingdom
15821,2,26.625,2.452916667,44,United Kingdom
15822,2,13.8,1.6,3,United Kingdom
15823,1,-330.9,3.244117647,337,United Kingdom
15826,3,81.42333333,1.733547348,56,United Kingdom
15827,11,20.87181818,5.514902597,73,United Kingdom
15829,1,62.46,0.892285714,140,United Kingdom
15830,1,87.3,1.531578947,37,United Kingdom
15831,2,44.845,0.797055556,58,United Kingdom
15832,1,127.56,1.5945,254,United Kingdom
15834,3,60.87,1.887264467,70,United Kingdom
15835,4,23.2,2.459375,44,United Kingdom
15837,1,106.79,3.051142857,64,United Kingdom
15838,8,315.9,1.61715465,25,United Kingdom
15839,2,51.275,2.212903226,80,United Kingdom
15840,1,62.94,1.165555556,172,United Kingdom
15841,4,21.14,1.144,64,United Kingdom
15843,1,12.75,12.75,303,United Kingdom
15844,1,10.2,0.85,46,United Kingdom
15845,8,53.8975,2.325896916,17,United Kingdom
15847,2,26.55,2.95,38,United Kingdom
15850,2,17.105,1.442636364,19,United Kingdom
15852,1,22.37,3.728333333,197,United Kingdom
15853,1,13.39,1.67375,51,United Kingdom
15854,5,63.56,3.583333333,4,United Kingdom
15855,4,19.12,1.483883333,136,United Kingdom
15856,23,71.83086957,1.652586954,4,United Kingdom
15858,5,45.564,1.189262449,15,United Kingdom
15860,7,12.89,3.372738095,40,United Kingdom
15861,7,47.57857143,1.185751959,12,United Kingdom
15862,4,36.815,2.067586004,8,United Kingdom
15863,1,5.34,2.67,25,United Kingdom
15864,3,191.08,1.331428571,26,United Kingdom
15865,2,33.55,3.04,88,United Kingdom
15866,1,21.9,1.46,101,United Kingdom
15867,16,30.684375,3.513548669,5,United Kingdom
15869,1,9.9,1.65,277,United Kingdom
15870,1,30.94,1.19,32,United Kingdom
15872,1,64.01,2.5604,14,United Kingdom
15874,8,105.7175,6.423186193,63,United Kingdom
15877,2,18.945,2.878333333,1,United Kingdom
15880,1,40.47,1.759565217,369,United Kingdom
15881,3,10.06666667,2.831481481,312,United Kingdom
15882,3,22.32,1.482712551,198,United Kingdom
15883,2,23.325,4.775,2,United Kingdom
15885,1,100.8,4.2,93,United Kingdom
15886,1,29.75,5.95,60,United Kingdom
15888,1,1.45,1.45,80,United Kingdom
15889,2,10.785,0.845,156,United Kingdom
15891,1,53.1,1.659375,226,United Kingdom
15894,1,12.69,0.746470588,369,United Kingdom
15895,1,3.75,1.25,149,United Kingdom
15897,1,24.36,0.58,194,United Kingdom
15898,2,51.415,4.717115385,1,United Kingdom
15900,1,91.59,2.233902439,23,United Kingdom
15901,3,16.79,1.040530303,16,United Kingdom
15903,5,83.088,1.158,26,United Kingdom
15904,1,9.3,1.55,8,United Kingdom
15906,5,47.59,5.598754209,19,United Kingdom
15907,3,60.29,3.28383422,3,United Kingdom
15910,8,24.16875,1.593350559,0,United Kingdom
15912,1,3.35,1.675,233,United Kingdom
15916,8,27.92375,3.715549779,16,United Kingdom
15917,1,24.55,4.91,247,United Kingdom
15918,1,40.78,2.912857143,271,United Kingdom
15919,2,36.375,1.31125,19,United Kingdom
15920,1,18.95,3.79,154,United Kingdom
15921,1,92.5,3.557692308,172,United Kingdom
15922,1,70.5,5.035714286,373,United Kingdom
15923,1,10.08,0.21,372,United Kingdom
15925,1,97.25,2.778571429,194,United Kingdom
15930,1,54.48,3.405,67,United Kingdom
15932,6,28.88833333,0.977054057,4,United Kingdom
15933,3,34.77666667,1.656363636,21,United Kingdom
15935,1,25.88,0.924285714,239,United Kingdom
15938,1,77.7,3.531818182,201,United Kingdom
15939,8,122.7125,2.37,107,United Kingdom
15940,1,35.8,8.95,311,United Kingdom
15942,1,40.68,1.13,133,United Kingdom
15944,1,175.2,10.95,276,United Kingdom
15947,1,213,2.048076923,82,United Kingdom
15948,2,52.575,2.261813187,8,United Kingdom
15949,1,17.4,1.45,71,United Kingdom
15950,5,37.47,2.623738928,1,United Kingdom
15951,2,47.41,3.386428571,8,United Kingdom
15952,4,18.6325,2.923055556,33,United Kingdom
15953,6,24.51833333,2.063333333,25,United Kingdom
15955,7,43.71428571,2.883455882,24,United Kingdom
15957,1,44.05,1.762,31,United Kingdom
15963,1,14.85,4.95,19,United Kingdom
15965,4,19.5925,1.970416667,17,United Kingdom
15967,2,30.63,2.233452381,23,United Kingdom
15969,2,17.1,2.3,49,United Kingdom
15970,1,66.3,3.013636364,303,United Kingdom
15971,5,106.62,2.088,67,United Kingdom
15974,6,49.54,3.255023199,95,United Kingdom
15975,1,42,1.166666667,84,United Kingdom
15976,2,20.685,2.070353535,165,United Kingdom
15977,2,48.05,1.110719086,17,United Kingdom
15978,1,187.4,1.41969697,77,United Kingdom
15980,2,113.04,4.936666667,88,United Kingdom
15981,4,91.65,2.119871795,77,United Kingdom
15983,4,28.45,2.166522556,22,United Kingdom
15984,7,44.06857143,2.690551198,4,United Kingdom
15985,1,195,0.605590062,236,United Kingdom
15986,1,19.8,1.65,30,United Kingdom
15987,4,18.0275,1.083941176,12,United Kingdom
15988,1,36.3,6.05,19,United Kingdom
15990,2,42.91,1.809035088,44,United Kingdom
15993,7,35.07285714,1.270999892,8,United Kingdom
15994,1,36.05,2.120588235,54,United Kingdom
15996,5,27.502,3.486561086,116,United Kingdom
15998,5,73.402,1.732436471,36,United Kingdom
16003,5,36.2,2.855785714,29,United Kingdom
16005,4,21.8525,2.92959596,12,United Kingdom
16006,1,10.2,0.85,211,United Kingdom
16007,4,37.72,1.615703571,47,United Kingdom
16009,2,71.025,5.777142857,43,United Kingdom
16010,3,12.38333333,1.9,245,United Kingdom
16011,13,32.85384615,2.247830375,8,United Kingdom
16012,3,23.83666667,2.681111111,35,United Kingdom
16013,14,181.3942857,2.927471453,7,United Kingdom
16014,2,20.25,2.336785714,152,United Kingdom
16015,3,16.97666667,1.054434204,3,United Kingdom
16016,7,20.67428571,3.620068027,3,United Kingdom
16017,1,27.5,1.25,47,United Kingdom
16018,2,72.01,4.321666667,39,United Kingdom
16019,7,61.29428571,1.335767674,46,United Kingdom
16020,2,26.83,2.561428571,16,United Kingdom
16022,1,78.08,2.366060606,260,United Kingdom
16023,2,53.56,5.008034188,192,United Kingdom
16024,1,55.43,0.499369369,12,United Kingdom
16025,1,47.94,1.141428571,29,United Kingdom
16026,1,14.25,1.583333333,43,United Kingdom
16027,1,79.2,0.55,302,United Kingdom
16029,30,207.5633333,4.045378611,44,United Kingdom
16030,1,38.8,1.385714286,309,United Kingdom
16031,2,22.84,1.904246032,92,United Kingdom
16033,19,55.59789474,2.550436264,5,United Kingdom
16034,2,14.2,3.079411765,208,United Kingdom
16036,2,55.27,3.301346154,87,United Kingdom
16037,3,19.8,2.516666667,269,United Kingdom
16038,1,40.8,0.85,201,United Kingdom
16040,3,50.95333333,1.7871278,65,United Kingdom
16042,5,37.296,2.760666667,22,United Kingdom
16043,3,14.15,6.206666667,37,United Kingdom
16045,3,61.98333333,1.575192128,119,United Kingdom
16048,1,100.8,2.1,373,United Kingdom
16049,3,38.26,1.796511936,40,United Kingdom
16052,1,36.1,2.578571429,54,United Kingdom
16053,2,63.2,1.890322581,32,United Kingdom
16054,1,79.19,2.932962963,145,United Kingdom
16055,1,44.75,8.95,220,United Kingdom
16056,1,74.95,2.141428571,45,United Kingdom
16057,4,73.75,5.236297414,16,United Kingdom
16059,5,43.94,2.37485119,71,United Kingdom
